,Unnamed: 0,track_id,track_name,artist_name,acousticness,energy,danceability,duration_ms,liveness,tempo,valence,release_date
5788,5805,64wR8Jdm7ikY3IbJOt5F9Z,Realize,2 Chainz,0.365,0.5529999999999999,0.7709999999999999,231987,0.0944,119.944,0.108,2017-06-16
5789,5806,4HNlRF6Nux7jU68kTpX7CP,Quiero Bailar,Ivy Queen,0.28300000000000003,0.826,0.815,183053,0.256,95.031,0.737,2006-01-01
5790,5807,1HRfk33rb6Td8NqQsZ2wC8,Tear The Roof Off (feat. Watsky),Bliss n Eso,0.161,0.89,0.736,206244,0.166,142.101,0.679,2017-04-28
5791,5808,1tLw4K7LFW5TjlRAbICVTj,This Year,Lil Tracy,0.0718,0.53,0.723,120000,0.126,160.00799999999995,0.237,2017-04-03
5792,5809,6FWA2CTpr0wtgjK6r2qDgc,Kill Shit (feat. Lil Bibby) [Bonus Track],G Herbo,0.109,0.623,0.789,179445,0.0706,141.041,0.557,2016-11-04
5793,5810,5Vvu6MkyvNVdbsD5oV49Aw,Reverse (feat. G-Eazy),Vic Mensa,0.031,0.703,0.836,211893,0.124,144.959,0.211,2018-12-14
5794,5811,55NwAn7bAl1edTEg1azLOW,La Formula (feat. Chris Jeday),De La Ghetto,0.15,0.813,0.691,232973,0.242,172.047,0.758,2018-09-28
5795,5812,0cHlaNthAtYBRDXxQaiFlb,Bye Bye,Onra,0.109,0.622,0.578,138433,0.0964,145.71,0.415,2017-03-10
5796,5813,3LRoXCTQ7VvvVtzpceHt4y,Dead Presidents,Rick Ross,0.00589,0.8079999999999999,0.662,267720,0.613,76.493,0.472,2017-03-17
5797,5814,2ZLSnT49tvHVEhrhsrw483,Frostbite (Remix) (feat. Offset & Rich The Kid),Preme,0.204,0.705,0.958,253867,0.115,124.997,0.516,2018-09-14
5798,5815,5390Dk3Wx3GZckgdEKSWyR,Lil Pump,Lil Pump,0.022,0.445,0.765,132768,0.364,121.38,0.392,2017-06-09
5799,5816,2mp3sLUNQaJ025Lx5f4AAJ,Must Be Nice,Lyfe Jennings,0.657,0.401,0.446,233440,0.127,82.94200000000002,0.647,2004-08-17
5800,5817,45JxylFwaThjLsRBuzcfoL,Rhyme Or Reason,Eminem,0.129,0.835,0.845,301721,0.0552,116.927,0.6,2013-11-05
5801,5818,0PWQqF5PvqRq0OPLSH0FKI,Light Up,Drake,0.102,0.92,0.45,274147,0.13699999999999998,66.454,0.188,2010-01-01
5802,5819,70nCo80jsbSeGtQWiUGajl,All The Time 2,Wintertime,0.805,0.268,0.879,150271,0.102,114.928,0.036000000000000004,2016-10-21
5803,5820,4UUFTQKwwId0n1P9t4ZQhx,U Guessed It,OG Maco,0.0125,0.28600000000000003,0.843,146064,0.0681,120.06,0.265,2014-09-25
5804,5821,3LEBulRQI5hHe2TUKKswUf,Me Without You,TobyMac,0.00247,0.785,0.775,214665,0.0669,130.029,0.963,2012-01-01
5805,5822,4pzQ8p0jnnB0HMcwWDWeeP,Misery Needs Company,Kid Buu,0.0101,0.58,0.733,165213,0.111,138.055,0.229,2019-02-14
5806,5823,6ESJ3geFCgreZCZeSnaLOS,Kush on the Yacht,Young Dolph,0.0246,0.653,0.778,220453,0.139,124.981,0.345,2018-02-16
5807,5824,5RCcvZz5i0rckjbCTSPL1s,Aparentemente,Yaga & Mackie,0.0827,0.6990000000000001,0.86,303543,0.26,93.992,0.871,2015-07-14
5808,5825,6QcJg8DQhJDVqUKSSh5rNJ,Once Upon a Time,Key Glock,0.062,0.586,0.887,199947,0.0727,131.135,0.413,2018-11-23
5809,5826,4jvQ3EvoTkgeXiqTjLlhPv,Caught Up,Caleborate,0.823,0.21600000000000005,0.535,214368,0.11,171.609,0.246,2017-10-06
5810,5827,00NUqFMIpCsrYPbM9YpVHQ,MegaMan,Lil Wayne,0.0114,0.856,0.504,198280,0.256,101.866,0.335,2011-01-01
5811,5828,0KQd3QY1Y8zC2rfO4ZBQRC,Mistadobalina - Remastered Version,Del The Funky Homosapien,0.0964,0.797,0.85,260307,0.34,99.615,0.63,2004-02-10
5812,5829,4MbV8zrWudQflnbiIzp29t,Acid Raindrops,People Under The Stairs,0.448,0.684,0.8590000000000001,264152,0.202,91.601,0.613,2002-12-10
5813,5830,5MUWpxHzlG5M5N2C0T7qs9,Westside Bound 3,Saba,0.0547,0.629,0.792,177246,0.265,149.167,0.588,2016-10-27
5814,5831,61fT12l0R16DiB9dd4zkfy,Just Playing (Dreams),The Notorious B.I.G.,0.515,0.6729999999999999,0.769,163467,0.119,177.78400000000005,0.688,1994-09-13
5815,5832,0d8ONGx43ZprlHlmLZODpD,Analog 2,Odd Future,0.229,0.6729999999999999,0.599,276387,0.066,148.04399999999995,0.262,2012-03-16
5816,5833,146EkdID2XSngct4gG8NQl,My Shine,Childish Gambino,0.28300000000000003,0.872,0.435,212664,0.197,157.593,0.292,2018-01-31
5817,5834,6bB5iGatJHiqnoxMZDsySr,Might as Well,Future,0.119,0.545,0.914,207754,0.395,134.05700000000002,0.802,2017-06-30
5818,5835,4Kw3CztmD15X1QGDnnHmLD,Auto Pilot,Migos,0.0716,0.716,0.924,287992,0.201,129.987,0.254,2018-01-26
5819,5836,5zdUc1JRCImBYcDWgvFNpE,Caught Up,Usher,0.027000000000000003,0.8059999999999999,0.8170000000000001,224640,0.119,110.086,0.805,2004-03-23
5820,5837,37R4QzUNmA5mat4PKA2tHW,Cloned Existence,UnoTheActivist,0.0232,0.725,0.901,215213,0.124,141.985,0.364,2018-12-07
5821,5838,37naemAQrOuPBAOPt5u6Oy,BERZERK,Scarlxrd,0.014,0.6509999999999999,0.733,159008,0.16699999999999998,158.036,0.443,2018-09-28
5822,5839,1W4qc7UnAuRmT93W8Ad1t1,World Domination,Joey Bada$$,0.174,0.943,0.451,162761,0.151,79.39399999999998,0.911,2012-06-12
5823,5840,3AM2ihc5RFzbC47eCpTg2I,Waves,Joey Bada$$,0.223,0.912,0.733,211631,0.206,89.947,0.888,2012-06-12
5824,5841,46HZ8l9wPo9JNsk7dZLamb,Peace Of Mind,PARTYNEXTDOOR,0.284,0.3670000000000001,0.782,303030,0.0899,99.004,0.425,2017-06-02
5825,5842,0O6tvorR62M48urcemPxxP,Mom Would Agree,Token,0.152,0.5579999999999999,0.7040000000000001,167595,0.285,85.325,0.388,2018-11-02
5826,5843,3W9rVhmcMHBZ9CJysUdQPs,No Juice,Boosie Badazz,0.163,0.457,0.721,212320,0.0977,127.983,0.231,2015-05-26
5827,5844,2Vo3sVSCltAaYU1u0f9ASz,Chill Bill REMIX,Rob $tone,0.0336,0.49,0.828,242653,0.0867,107.968,0.279,2016-08-26
5828,5845,2idO0oVcOGNmjjduOc9ntN,Down (feat. Joi),Run The Jewels,0.299,0.593,0.593,209667,0.308,73.609,0.161,2016-12-25
5829,5846,6yMU8B5bngQpBBcYaFWqBC,Real In My Veins (feat. T-Shyne),Young Thug,0.000185,0.632,0.635,250373,0.0615,162.023,0.233,2018-09-24
5830,5847,26jrY21NkSefFPxpndtu4z,Of All Things,G-Eazy,0.213,0.483,0.74,213560,0.197,96.976,0.589,2015-12-04
5831,5848,1ige00SoW8ezSQztVHPYil,The Purge,Hopsin,0.221,0.863,0.728,203694,0.129,148.026,0.581,2017-09-22
5832,5849,5fO4ybFbomoSWPB3n2d6pe,Hell Shell,Young Nudy,0.000909,0.514,0.853,162527,0.185,129.963,0.679,2017-09-13
5833,5850,5I4ipBNoOOXF20YY0pOjCx,A Spike Lee Joint (feat. Anthony Flammia),Flatbush Zombies,0.139,0.511,0.785,255213,0.657,105.639,0.484,2016-03-11
5834,5851,3xNLFPiiJGmwkjQAS7tVqu,Drippy,Young Dolph,0.0008460000000000001,0.546,0.7390000000000001,204957,0.203,132.031,0.14,2017-10-20
5835,5852,70MDx0KJl9pmilnUGPkj8k,Things I Like,Mike Stud,0.624,0.403,0.768,226638,0.138,119.945,0.395,2017-06-16
5836,5853,5dD4Y4KoR2M3rye0dikr70,3 Deep,Oliver Francis,0.0469,0.542,0.522,173431,0.416,155.06,0.149,2017-04-03
5837,5854,6ox6GMJt3WP2QghksDa6UO,Smoke My Dope (feat. Smokepurpp),Lil Pump,0.0263,0.76,0.917,135698,0.0976,136.014,0.813,2017-10-06
5838,5855,0GOOWPWqR2N7h3NkDi7oez,Tsunami,Young Thug,0.00145,0.457,0.826,187933,0.14,156.001,0.53,2018-08-17
5839,5856,7AQF5N3b0KpqcyvvtahQPW,Is It War,B.o.B,0.136,0.679,0.622,120253,0.17600000000000002,170.017,0.265,2018-02-14
5840,5857,5kGCh49aqeRMkEOhQ9mcrW,Party Like A Rock Star,Shop Boyz,0.00556,0.6890000000000001,0.617,253000,0.451,145.053,0.642,2007-01-01
5841,5858,0Vg1lQpk2IHk2JU8UfAa5d,Yesterday,J Dilla,0.701,0.396,0.599,71427,0.11,104.068,0.691,2007-05-10
5842,5859,7AyHFcyARLaghvnRlf9cL5,She Needed Me,T-Pain,0.0761,0.7090000000000001,0.4,260258,0.0892,108.933,0.28600000000000003,2017-11-17
5843,5860,5lFbGMt9ZYPvnWvWeimvkW,Be Alone,Childish Gambino,0.405,0.545,0.378,280687,0.0922,155.166,0.329,2018-01-31
5844,5861,3aovO5W4cvJxV6MEUOYtnM,Coziest,A$AP Mob,0.16899999999999998,0.7090000000000001,0.884,166440,0.136,75.027,0.495,2017-08-25
5845,5862,7vf7RssgxjORkZd8iJvRDY,Intro,Shoreline Mafia,0.108,0.3720000000000001,0.887,87273,0.13699999999999998,82.51799999999999,0.487,2018-05-04
5846,5863,6KlVxwMX2pepWM9RkIYQvu,GET THE BROOM,Machine Gun Kelly,0.0978,0.512,0.905,152613,0.104,129.058,0.21,2018-09-21
5847,5864,67T0J1IDGgRwNMp3vWYaVb,Zenith,Denzel Curry,0.0871,0.705,0.594,242890,0.154,91.715,0.21,2016-10-14
5848,5865,7k9rcsOLrZBzxIL4cyAipZ,Merry Go Round,Machine Gun Kelly,0.106,0.927,0.608,245600,0.389,160.134,0.701,2015-10-16
5849,5866,4lRdpZYTwaPpuKpquO6bo3,Walk This Way,Run–D.M.C.,0.008409999999999999,0.6509999999999999,0.767,310960,0.0609,105.592,0.946,2002-09-10
5850,5867,3MhauDni0SoCRSfv3eSrts,Traumatized,Meek Mill,0.16399999999999998,0.68,0.452,250467,0.0796,75.684,0.316,2012-10-26
5851,5868,65FWIwYbpF4cSXLXykHUsV,Feds Did a Sweep,Future,0.4370000000000001,0.468,0.799,270466,0.0778,117.994,0.344,2017-06-30
5852,5869,2cytBOLpwFRX7J9URCrFIe,Options,NSG,0.387,0.621,0.836,240082,0.104,101.995,0.762,2018-11-30
5853,5870,4SzZq7O8bVDG4WsbBVYNzk,"Oh I (feat. Jeremih, Young Thug & Sevyn)",The Game,0.121,0.6759999999999999,0.605,211799,0.321,95.824,0.289,2017-10-26
5854,5871,3bTSIHFVorXxkPKykuABt6,Imitate,Jeremih,0.158,0.373,0.879,206733,0.0767,108.031,0.524,2018-10-26
5855,5872,1uc54B1KnXD77JtpIDsfBF,Drip,Shoreline Mafia,0.0131,0.612,0.6990000000000001,117000,0.191,159.953,0.443,2018-07-13
5856,5873,2WHctubxf8LzrGr62cLz3d,Igual Que Ayer,R.K.M & Ken-Y,0.0225,0.735,0.7879999999999999,232560,0.0427,94.004,0.399,2016-11-04
5857,5874,3YelntUJuFb94u4VDS4EPc,Yesterday,Noname,0.488,0.539,0.464,189510,0.063,173.66099999999997,0.473,2016-08-12
5858,5875,5z0u74IwEWVfWsf6PM1aCY,In The Morning,Jay Prince,0.0316,0.916,0.7909999999999999,212869,0.0318,100.003,0.537,2018-03-21
5859,5876,2NPxL1QqPrD1a7OLHjVcAP,I Can,Nas,0.103,0.885,0.8370000000000001,253720,0.0666,95.313,0.6940000000000001,2002-12-13
5860,5877,1nSPlJY53DG3avK6UfpDpZ,Jeremías 17-5,Canserbero,0.157,0.7909999999999999,0.644,318328,0.314,91.753,0.408,2012-03-22
5861,5878,7kQ0miyexmevMwUDqTomIN,Bad Meets Evil,Eminem,0.0328,0.903,0.664,253067,0.863,94.667,0.608,1999-02-23
5862,5879,35x6JdLCr4VWWR5ShNoAWo,Bend Ova,Lil Jon,0.0143,0.968,0.855,226107,0.0988,103.005,0.7979999999999999,2014-07-22
5863,5880,0RKdZIHvksNhYpyDs1fY3x,Excuse Me,Kevin Gates,0.0837,0.631,0.8270000000000001,276960,0.387,103.945,0.501,2016-01-29
5864,5881,40EDOraCqoiMf14TzODihf,No Te Veo - Digital Single,Casa De Leones,0.0558,0.873,0.847,255987,0.325,116.007,0.966,2007-06-12
5865,5882,0AMg7Zy6l3JJ2kj1Q4L5JW,3 Foot Tall,Hi-Rez,0.0592,0.585,0.8320000000000001,229297,0.112,75.877,0.235,2017-06-02
5866,5883,4lzxZnxRLgyheIqHfJ4YRk,Six 12's (feat. Mouse On Tha Track),Webbie,0.0276,0.703,0.667,241040,0.268,85.476,0.518,2008-02-25
5867,5884,5pE9vMyvVNOpZFutt6lyy4,Sleeping Powder,Gorillaz,0.174,0.597,0.722,166482,0.181,103.975,0.389,2017-06-16
5868,5885,5Z8RmbBjnmaF0iKWgyp27N,Mind On A Milli (feat. Hoodrich Pablo Juan),Gunna,0.478,0.54,0.875,183650,0.119,115.0,0.247,2017-09-29
5869,5886,3kCeMR9l6jNQCt8jWHCy2B,Time's Up,O.C.,0.162,0.621,0.664,205613,0.353,89.566,0.489,1994-10-18
5870,5887,018Lv2nSK23HDJeqmvw1A8,My World,Kid Cudi,0.725,0.415,0.659,243000,0.14800000000000002,74.005,0.486,2009-09-15
5871,5888,10SUWedx0zohs8M3OJpnA7,Get Away,The Internet,0.402,0.485,0.757,148707,0.193,110.371,0.3720000000000001,2015-06-26
5872,5889,14EgW52HVqnLHd30bgbPxg,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,0.0976,0.631,0.509,233248,0.058,154.359,0.157,2017-11-09
5873,5890,3XAWpSxJMPeIwxXc5g9en1,Made Men,Migos,0.34,0.7240000000000001,0.82,288024,0.23,154.965,0.279,2018-01-26
5874,5891,66UI237YMw6AL6S72FGKND,AA,Isaiah Rashad,0.0261,0.512,0.73,210061,0.333,96.002,0.513,2016-09-02
5875,5892,6FI3RJ58Ztl0X1VtA6pVs9,Oh My God,A Tribe Called Quest,0.0327,0.698,0.866,208840,0.108,94.64,0.713,1993-11-09
5876,5893,1flloiRJOCenDSSjnuHGln,Big Bag,"Tyler, The Creator",0.00608,0.5589999999999999,0.675,85413,0.0843,117.845,0.6679999999999999,2018-11-16
5877,5894,77Zycwm6EUtKE271Nms1uf,Loaded Baked Potato,Young Nudy,0.294,0.87,0.7509999999999999,277055,0.0525,119.84,0.775,2017-09-13
5878,5895,6RxBOcVOB3xzowxDBzTCVd,He's A Mental Giant,Tech N9ne,0.0208,0.944,0.603,234147,0.384,168.084,0.674,2011-06-07
5879,5896,17YVl4TzNHQlHIyokvt1TD,Code Blue,The-Dream,0.0496,0.5589999999999999,0.631,285067,0.282,126.908,0.16699999999999998,2017-02-10
5880,5897,0tYPj0NYa7vjlJaqlRSnJb,Chain Hang Low,Jibbs,0.0263,0.586,0.797,207587,0.123,157.151,0.768,2006-01-01
5881,5898,4TSDz7xZtxIXeKwiOuCe25,Me U & Hennessy,DeJ Loaf,0.56,0.551,0.417,224972,0.129,86.848,0.21600000000000005,2015-04-20
5882,5899,2RUuKIHFHjk41E7YsJ9HNP,Up Like Trump,Rae Sremmurd,0.0351,0.644,0.826,193173,0.335,133.08,0.229,2015-01-06
5883,5900,6EVKzzNM0ZhEvJTBk2SACX,Ratha Be Ya N____,2Pac,0.204,0.5579999999999999,0.733,253973,0.695,84.57700000000001,0.5660000000000001,1996-02-13
5884,5901,54i1CQFlT3LeGdIVctDQp1,Money Convo,21 Savage,0.0392,0.276,0.821,213427,0.11,144.89600000000004,0.0569,2017-09-23
5885,5902,7dFGkZbmm6cVlI28bfMaWE,Righteous Minds,Joey Bada$$,0.262,0.638,0.809,224043,0.453,94.893,0.608,2012-06-12
5886,5903,0E1mmr0HifDo5WPHVWVnMW,Sosa Chamberlain,Chief Keef,0.196,0.514,0.727,200960,0.119,135.107,0.235,2015-03-17
5887,5904,4AQ3WZrtQkU1TCFrt61cNV,Dante's Creek,THEY.,0.499,0.455,0.5579999999999999,182594,0.0992,160.096,0.316,2017-02-24
5888,5905,7tUEDtHchueeUJTfEFEhii,Right Here - Human Nature Radio Mix,SWV,0.068,0.72,0.615,226947,0.0889,94.002,0.696,1992-10-27
5889,5906,2fJAWYNc9P53oowjkpkYbh,I'm Here,Russ,0.328,0.6940000000000001,0.629,239467,0.284,83.801,0.511,2017-05-05
5890,5907,5vjV8rtLO9H1XVMFTXSbnZ,The Sequence,Bryson Tiller,0.172,0.499,0.433,194013,0.34600000000000003,195.842,0.545,2015-10-02
5891,5908,5880eYQmXx3c3oD22IljIt,Why We Thugs,Ice Cube,0.326,0.59,0.6829999999999999,224107,0.14800000000000002,100.892,0.653,2006-01-01
5892,5909,5Rkbnhwkb6oiqq1HQcXirN,Rubber Band Man,T.I.,0.141,0.768,0.601,347507,0.482,152.45,0.634,2003-08-18
5893,5910,7lHJqMP5W8nvJb4oekhKlf,Standing in the Kitchen,Yo Gotti,0.0944,0.58,0.674,199375,0.194,75.033,0.265,2015-07-31
5894,5911,0ntHEP3DJyS2qgJgqbWNxh,House (feat. Mick Jenkins),EARTHGANG,0.123,0.677,0.639,375735,0.21600000000000005,133.591,0.706,2017-09-01
5895,5912,3UymJtiCzo9Wy0IXzh2Iwf,Want My M's,Kap G,0.461,0.478,0.892,199789,0.0681,125.004,0.45,2018-09-14
5896,5913,2x5YzKRX3a6bLqjWJyufaD,Yesterday,Moneybagg Yo,0.418,0.68,0.71,194029,0.254,130.054,0.35,2017-02-14
5897,5914,3xWwPvpAv1HbKFmTwf6uKR,Breakfast (feat. A$AP Rocky),Jaden Smith,0.34600000000000003,0.7829999999999999,0.485,184599,0.752,159.661,0.154,2017-11-17
5898,5915,05tFLPSXJ1BbqIXy4Jeqfh,End,Frank Ocean,0.396,0.29600000000000004,0.565,134600,0.104,120.086,0.33,2012-07-10
5899,5916,43M5EZXbN0RhqEyZRoswyI,Figaro,Madvillain,0.188,0.812,0.836,145707,0.0982,92.009,0.769,2004-03-24
5900,5917,2XkIWg1FfGJuUGG75yTZS6,Pockets,Smokepurpp,0.28,0.6509999999999999,0.85,193000,0.107,129.96,0.473,2018-04-13
5901,5918,1BssJgelMGDNOeIy7ZqgOW,Hoy (feat. Bad Bunny),Nengo Flow,0.23,0.6809999999999999,0.675,234272,0.132,141.87,0.5529999999999999,2017-02-10
5902,5919,5za2K5XXuEaFWps6pYdo2y,Congratulations,Dessa,0.345,0.611,0.6859999999999999,131000,0.145,95.983,0.408,2016-12-02
5903,5920,76uNbv0OgUwbsfux0v9QXR,Mercedes Baby (feat. 24 Hrs),Tyga,0.35200000000000004,0.445,0.795,224889,0.0983,84.971,0.34700000000000003,2017-10-23
5904,5921,5fDj1YVNR04RtQNP4iYapO,No Love,Death Grips,0.0221,0.884,0.547,303693,0.0662,146.75,0.608,2012-10-01
5905,5922,3RHOFe6m1g0nCZ7CClVKn0,Dope,Key Glock,0.00134,0.772,0.935,139307,0.11,139.999,0.875,2018-11-23
5906,5923,4M2t7bP4Mq87mGMn0PObUX,untitled 06 | 06.30.2014.,Kendrick Lamar,0.0992,0.5579999999999999,0.667,208013,0.225,89.179,0.647,2016-03-04
5907,5924,54bM3ODmQGj07tLM24lhkV,Hollyhood,Kodak Black,0.416,0.371,0.797,190093,0.134,115.046,0.284,2015-12-26
5908,5925,5mN3xSyvCmFy1jkdA98IfS,Fever,WizKid,0.544,0.8059999999999999,0.755,252245,0.0908,98.008,0.892,2018-09-30
5909,5926,5kuxtUHQr23zov47Wn35Of,Beast,Migos,0.0256,0.46,0.892,260224,0.147,136.964,0.093,2018-01-26
5910,5927,7tI8c0zPTCulElXIw9aSbg,ALASKA,BROCKHAMPTON,0.12,0.603,0.721,199195,0.936,75.018,0.405,2017-12-15
5911,5928,4qYVsAquxc797qD5sDVdcJ,One Dolla,Young Nudy,0.0375,0.546,0.877,163520,0.108,141.016,0.624,2018-11-02
5912,5929,7Kuwf6FXqzrIa8Uhu80kL4,In Charlotte,Young Dolph,0.0911,0.634,0.79,227335,0.123,154.963,0.339,2017-04-01
5913,5930,3qsLhdhr2nSko6Hzevd5It,All I Need Is You,Lecrae,0.0448,0.5579999999999999,0.696,224563,0.241,78.532,0.588,2014-09-09
5914,5931,5SqKi0mLoT3VXj3ei3SZXY,Walk on By,Thundercat,0.209,0.303,0.8220000000000001,199137,0.0757,94.994,0.757,2017-02-24
5915,5932,4ZOfP8FvP1BW6in6cEXjr6,Reboot (feat. Chance the Rapper & Joey Purp),KAMI,0.0411,0.5429999999999999,0.8240000000000001,188208,0.0908,156.94299999999996,0.299,2018-08-24
5916,5933,7jgBTiVeF54ccOHGTBkibB,Stutter,Gucci Mane,0.116,0.573,0.8859999999999999,191160,0.277,132.069,0.609,2016-12-16
5917,5934,352wEkChkiClswqwDoM0nj,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,0.121,0.867,0.722,179225,0.123,102.009,0.893,2019-02-04
5918,5935,2gPl93XdGnfKUykwxVHUYt,Go Get It,T.I.,0.00212,0.667,0.366,217520,0.398,76.627,0.51,2012-12-18
5919,5936,0lodZwEeEqJVzLn95Kslwm,Firme y Pa' Delante,Los Inquietos Del Norte,0.233,0.8809999999999999,0.488,150867,0.115,165.429,0.7979999999999999,2017-11-17
5920,5937,0OVhQZkNe7lh0fQeH96EFW,Don't Get Too High,Bryson Tiller,0.0148,0.495,0.88,209040,0.121,124.055,0.47,2017-05-26
5921,5938,1Ae2QJGUPtnCzdA4XYn1NF,Flesh,Ghostemane,0.0379,0.7,0.6659999999999999,79271,0.105,145.046,0.294,2018-10-10
5922,5939,7FO6QgfJRKtEwZiYO0dIO9,Speak Life,TobyMac,0.13699999999999998,0.888,0.65,205080,0.0879,90.01299999999998,0.565,2012-01-01
5923,5940,5Z3H2xgKsw5Sa3p0MGAVnT,Drogba (Joanna) - WizKid Remix,Afro B,0.0106,0.5589999999999999,0.944,197923,0.0775,107.992,0.705,2018-07-05
5924,5941,3ByW64NsNqsGybpZekOHrC,Dazed & Confused (feat. Rittz),Chris Webby,0.383,0.7090000000000001,0.531,260000,0.0964,180.03599999999997,0.7040000000000001,2017-12-20
5925,5942,4EfBENPBy1GvUWLO9YAp3F,Hits from the Bong,Cypress Hill,0.0061,0.7559999999999999,0.799,161440,0.172,92.183,0.498,2014-10-10
5926,5943,0npGoOENjn7vVvIMmvWekQ,Lay It Down,Lloyd,0.0208,0.7929999999999999,0.524,240107,0.0825,156.05200000000005,0.551,2011-01-01
5927,5944,50BxGykxVFWZQtEDBWPGsR,Come Home,P.MO,0.539,0.716,0.757,170468,0.264,107.07,0.192,2017-02-24
5928,5945,5Ru9OjtEw5htfnVKpYsIcv,UMI Says,Mos Def,0.305,0.67,0.72,305280,0.0928,121.342,0.5660000000000001,1999-10-12
5929,5946,1mHIjeVtibN5H9PrxfqtD5,la Secta,Gustavo Eddie,0.401,0.698,0.8140000000000001,245709,0.13,91.999,0.7809999999999999,2009-07-25
5930,5947,7gwDqZmkyNf5YCSXpxLWwd,La Familia,Kevin Gates,0.0843,0.596,0.8420000000000001,230400,0.106,124.988,0.0679,2016-01-29
5931,5948,1Xunvmk47Mju6oZlgzm2Ty,Burbons And Lacs,Master P,0.0008619999999999999,0.453,0.926,249933,0.124,138.004,0.393,1997-01-01
5932,5949,5jUPIb24V5uCbegLAwy1Uw,Filthy Rich,South Park Mexican,0.0696,0.6920000000000001,0.695,284440,0.208,92.028,0.404,2001-01-01
5933,5950,3cYNoOv4SEWPIZmh34JrUv,Pray (feat. A$AP Ferg),Smokepurpp,0.0073799999999999985,0.491,0.752,156000,0.111,159.966,0.132,2018-04-13
5934,5951,6ghs7wcpS23FOsDpR8D2MW,Right Now,Lil Baby,0.00954,0.7020000000000001,0.529,205189,0.133,149.908,0.342,2018-05-18
5935,5952,7mgVenws8AB44VPNGY56NQ,Folgers Crystals,J. Cole,0.336,0.759,0.8640000000000001,143027,0.13699999999999998,109.966,0.823,2015-01-01
5936,5953,1xjX4vrqHG1BWk2d91FUvq,Next (feat. Rich the Kid),Lil Pump,0.1,0.56,0.755,148320,0.0778,78.033,0.5870000000000001,2017-06-30
5937,5954,4UhK82HlEBrBKw5RLOmnru,Leave A Tip (feat. Splash Drexler),Ugly God,0.0172,0.459,0.7809999999999999,164490,0.34600000000000003,83.456,0.511,2018-06-01
5938,5955,5NBwUkF6megAVibpshbj4H,Tron Cat,"Tyler, The Creator",0.0302,0.634,0.632,253747,0.153,81.0,0.388,2011-05-09
5939,5956,1CeizRCGEYPWooEeVfmyFL,A Long Walk,Jill Scott,0.0699,0.565,0.667,280973,0.112,76.165,0.281,2000-07-18
5940,5957,46t7etd7A3T5K1BDsw9Fjc,Imma Tell,Tech N9ne,0.18,0.866,0.759,285800,0.939,155.945,0.565,2002-09-24
5941,5958,0Uv2UAxL08uAXiIzFk2lVx,Twist Again (La La La),Chris Webby,0.0454,0.812,0.7390000000000001,260000,0.205,102.018,0.7509999999999999,2017-12-20
5942,5959,5Db7N8VRDmHtO5eKf5k3JF,Bass Ackwards,Tech N9ne,0.0105,0.5820000000000001,0.626,243373,0.42,174.15900000000005,0.25,2015-05-04
5943,5960,2Wu9PNpLUCBl3W1GaPqkhl,"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa,0.17800000000000002,0.922,0.816,198026,0.373,95.006,0.887,2018-09-26
5944,5961,5V1QsNSEDF7YmNBhSKhE75,I Think She Like Me,Rick Ross,0.0084,0.7,0.629,242373,0.118,85.814,0.153,2017-03-17
5945,5962,13aKdwvdGjuZDv2OOKyvs7,Chloraseptic (feat. Phresher),Eminem,0.0416,0.753,0.898,301147,0.253,132.066,0.414,2017-12-15
5946,5963,35J2nr0F47saNaZfx2cwxd,Perdóname,La Factoria,0.272,0.8140000000000001,0.69,242467,0.234,95.004,0.349,2007-01-01
5947,5964,1OLfZDwYxK9pYP4rp436dj,I'm Turnt,Lecrae,0.0391,0.73,0.861,147796,0.161,98.521,0.214,2013-11-08
5948,5965,5cZpwmXGzDvBDX9Iv6wXzx,PROM / KING,Saba,0.229,0.8590000000000001,0.516,451616,0.122,77.307,0.78,2018-04-05
5949,5966,7IOylPVta0ApSfJVgNksZs,Fuck It Up,YG,0.0897,0.748,0.899,159920,0.0927,104.028,0.202,2017-07-28
5950,5967,7zfmhBiUvGoHz76NO1d5bZ,I Got A Story To Tell - 2014 Remastered Version,The Notorious B.I.G.,0.227,0.813,0.88,283053,0.0581,94.071,0.603,1997-03-04
5951,5968,2mF2Y9u5XqqxLaLRnSWNAG,Luv Cycle,Moneybagg Yo,0.0795,0.737,0.758,179200,0.371,150.002,0.445,2018-08-03
5952,5969,6Rs79BpoJYdQpbMXP41I3B,You See Me,Childish Gambino,0.048,0.804,0.672,195373,0.0831,69.748,0.6859999999999999,2011-11-15
5953,5970,1xsuirDzVPOp4G8P5cmtjY,TYPE,A.CHAL,0.00294,0.76,0.8,199366,0.0983,108.01,0.223,2018-12-08
5954,5971,0IBgCsG8dRnUtveiIaoFHF,In My Bed - So So Def Mix,Dru Hill,0.11,0.655,0.818,242360,0.0754,95.443,0.82,2005-10-11
5955,5972,1GCUwcKc1JumCbg4jv7KtA,Kitchen Witch,88GLAM,0.298,0.742,0.632,180000,0.433,160.037,0.657,2018-11-16
5956,5973,03Mradtcg4Il4gUQJ9LC9V,Welcome to the Booty Tape,Ugly God,0.48,0.312,0.557,141642,0.124,89.484,0.0748,2017-08-04
